strain,resistance,mecA,no_of_SCCmec,single_gene_prediction,whole_cassette_prediction,wcp_pident,agreement
1280_3815,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.0,True
1280_18616,MSSA,False,0,,,0.0,True
1280_3824,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.95,True
1280_25163,MRSA,True,Multiple,SCCmec_type_IV(2B),SCCmec_type_II(2A),51.82,False
1410732_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.32,True
1280_3832,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.81,True
1280_18597,MSSA,False,0,,,0.0,True
1421885_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.41,True
1280_4718,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.91,True
1410774_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.87,True
1280_11663,MSSA,False,0,,,0.0,True
1280_12446,MSSA,False,0,,,0.0,True
1280_11665,MSSA,False,0,,,0.0,True
1411584_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.65,True
1280_30777,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,True
1280_30805,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,True
1280_27485,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.81,True
1409712_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.07,True
1280_27491,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.04,True
1280_4428,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.65,True
1280_11648,MSSA,False,0,,,0.0,True
1280_16218,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.96,True
1421842_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.46,True
1280_27499,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.06,True
1280_4466,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.85,True
1412709_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.72,True
1409687_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.04,True
1280_4546,MSSA,False,0,,,0.0,True
46170_180,MRSA,True,1,SCCmec_type_IVc(2B),SCCmec_type_IVc(2B),93.77,True
1280_28562,MSSA,False,0,,,0.0,True
1280_4360,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.0,True
1280_4996,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,True
1410796_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.8,True
1280_30763,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),82.79,True
46170_601,MSSA,False,0,,,0.0,True
1280_4716,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.83,True
1410738_3,MRSA,True,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),78.96,False
1412805_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.86,True
1280_25935,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.9,True
1280_4651,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.92,True
1280_4543,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.95,True
1280_8094,MSSA,False,0,,,0.0,True
1280_12300,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.98,True
1409721_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,True
1417157_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.62,True
1280_4650,MSSA,False,0,,,0.0,True
1280_25690,MSSA,False,0,,,0.0,True
1280_12552,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.8,True
1280_3996,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,True
1280_30795,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.76,True
1410914_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.87,True
1280_3941,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.95,True
1280_4788,MSSA,False,0,,,0.0,True
1280_16166,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.89,True
1280_4048,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.94,True
1280_18111,MRSA,True,Multiple,SCCmec_type_IV(2B),SCCmec_type_II(2A),50.64,False
1418413_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.66,True
1280_4655,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,True
1280_4005,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.64,True
1412678_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.67,True
1410726_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.81,True
1280_27461,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.06,True
1280_12424,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.74,True
1280_4443,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.17,True
1280_3992,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.95,True
1280_11671,MSSA,False,0,,,0.0,True
1280_4440,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.7,True
1280_4970,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.02,True
1409366_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,True
904779_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,True
1280_25138,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.77,True
1280_3805,MSSA,False,0,,,0.0,True
1412623_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.89,True
1410771_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.86,True
1280_30866,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,True
1280_3978,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.84,True
1417181_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.06,True
1280_4542,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.91,True
1280_4432,MSSA,False,0,,,0.0,True
1409461_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.31,True
1280_11669,MSSA,False,0,,,0.0,True
1417044_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.95,True
1280_4427,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.62,True
1280_4036,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.93,True
1280_4982,MSSA,False,0,,,0.0,True
1417093_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.56,True
1417066_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.86,True
1280_3921,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.94,True
1421874_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.0,True
1409544_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.0,True
46170_1188,MRSA,True,1,SCCmec_type_Vb(5C2&5),SCCmec_type_Vb(5C2&5),86.38,True
1280_24795,MRSA,True,Multiple,SCCmec_type_IV(2B),SCCmec_type_II(2A),51.88,False
1418315_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.73,True
1280_7310,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.71,True
1412625_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.72,True
1410739_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.71,True
1280_12305,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,True
1421858_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.56,True
1280_4404,MSSA,False,0,,,0.0,True
1280_27478,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.01,True
46170_200,MSSA,False,0,,,0.0,True
46170_610,MSSA,False,0,,,0.0,True
1410897_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.22,True
1409511_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.81,True
1410887_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.98,True
1280_27620,MSSA,False,0,,,0.0,True
1409394_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.6,True
1280_4834,MSSA,False,0,,,0.0,True
1280_4730,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,True
1280_16200,MRSA,True,1,SCCmec_type_IVc(2B),SCCmec_type_IVc(2B),93.84,True
1417150_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.69,True
1280_18512,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.0,True
46170_502,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.01,True
1412744_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.02,True
1280_12525,MSSA,False,0,,,0.0,True
1280_27489,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.03,True
1410710_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.87,True
1410829_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.34,True
1280_3975,MRSA,True,1,SCCmec_type_IVc(2B),SCCmec_type_IVc(2B),93.74,True
1421862_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.75,True
1280_5376,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.16,True
1280_4047,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,True
1412719_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.78,True
1280_4064,MSSA,False,0,,,0.0,True
1280_4412,MSSA,False,0,,,0.0,True
1280_4768,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.78,True
1280_19112,MRSA,True,Multiple,SCCmec_type_IV(2B),SCCmec_type_II(2A),50.62,False
1409608_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.87,True
1280_3933,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.0,True
1417078_3,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,True
1280_16926,MRSA,True,1,SCCmec_type_VI(4B),SCCmec_type_VI(4B),95.78,True
1280_9978,MSSA,False,0,,,0.0,True
1410853_3,MRSA,True,Multiple,SCCmec_type_IV(2B),SCCmec_type_II(2A),50.03,False
1280_4433,MRSA,True,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.91,True
