# Automatic mecA detection and and mecA type prediction,,,,,,,
strain,resistance,mecA,no_of_SCCmec,single_gene_prediction,whole_cassette_prediction,wcp_pident,agreement
1417061_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.9,TRUE
1280_12486,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.82,TRUE
1402812_3,MRSA,TRUE,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),74.62,FALSE
1409697_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.55,TRUE
1402775_3,MRSA,TRUE,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),76.26,FALSE
1280_12405,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.05,TRUE
1417090_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.81,TRUE
904776_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.53,TRUE
1280_4530,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.01,TRUE
1280_19786,MRSA,TRUE,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),79.18,FALSE
1410843_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.9,TRUE
1608873_4,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.73,TRUE
1280_4059,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,TRUE
1280_4859,MRSA,TRUE,Multiple,SCCmec_type_IV(2B),SCCmec_type_IV(2B),89.05,TRUE
1280_4472,MSSA,FALSE,0,,,0,TRUE
1280_4053,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.68,TRUE
1418380_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.35,TRUE
1280_4666,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89,TRUE
1280_4670,MSSA,FALSE,0,,,0,TRUE
1280_27463,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.06,TRUE
1280_8135,MSSA,FALSE,0,,,0,TRUE
1280_25776,MSSA,FALSE,0,,,0,TRUE
1280_4703,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.79,TRUE
1280_4645,MRSA,TRUE,1,SCCmec_type_IVc(2B),SCCmec_type_IVc(2B),93.68,TRUE
1280_27635,MRSA,TRUE,Multiple,SCCmec_type_V(5C2),SCCmec_type_V(5C2&5),68.5,FALSE
1410825_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.87,TRUE
1280_3808,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.82,TRUE
1280_3989,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.78,TRUE
1421886_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,TRUE
1421872_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.35,TRUE
1417179_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.8,TRUE
1417152_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.62,TRUE
1412670_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.62,TRUE
1280_17964,MSSA,FALSE,0,,,0,TRUE
1280_4764,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.7,TRUE
1280_3719,MSSA,FALSE,0,,,0,TRUE
1280_4727,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.52,TRUE
1280_4756,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.67,TRUE
1421871_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.86,TRUE
1409409_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.74,TRUE
1280_4985,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89,TRUE
1410756_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.87,TRUE
1280_3987,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.69,TRUE
1410686_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,TRUE
1402776_3,MRSA,TRUE,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),75.16,FALSE
1280_4815,MSSA,FALSE,0,,,0,TRUE
904734_3,MSSA,FALSE,0,,,0,TRUE
1412651_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.66,TRUE
1280_23559,MSSA,FALSE,0,,,0,TRUE
1410780_3,MRSA,TRUE,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),79.81,FALSE
1409360_3,MRSA,TRUE,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),79.19,FALSE
1280_4953,MSSA,FALSE,0,,,0,TRUE
1409533_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.79,TRUE
1411563_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.82,TRUE
1421899_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),85.54,TRUE
1412664_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.61,TRUE
1280_4678,MSSA,FALSE,0,,,0,TRUE
1410689_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.86,TRUE
1280_12306,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.7,TRUE
46170_249,MSSA,FALSE,0,,,0,TRUE
1280_4776,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.53,TRUE
1280_4436,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.98,TRUE
1280_4729,MRSA,TRUE,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),80.2,FALSE
1280_4939,MSSA,FALSE,0,,,0,TRUE
1280_9942,MSSA,FALSE,0,,,0,TRUE
1280_18602,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.92,TRUE
1280_4518,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.95,TRUE
1410751_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.63,TRUE
1280_11685,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89,TRUE
1280_4915,MSSA,FALSE,0,,,0,TRUE
1280_26408,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.75,TRUE
1280_4989,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.99,TRUE
1421839_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.46,TRUE
1280_4646,MSSA,FALSE,0,,,0,TRUE
1280_15994,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,TRUE
1280_10027,MSSA,FALSE,0,,,0,TRUE
1410908_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.66,TRUE
1280_4814,MRSA,TRUE,1,SCCmec_type_IVc(2B),SCCmec_type_IVc(2B),83.16,TRUE
1410810_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.75,TRUE
1409364_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.17,TRUE
1458279_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.01,TRUE
1280_3908,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.14,TRUE
1409741_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.76,TRUE
1417107_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.51,TRUE
1410886_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.79,TRUE
1280_27472,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.98,TRUE
46170_344,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.95,TRUE
46170_359,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.86,TRUE
1280_4037,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,TRUE
1280_21623,MSSA,FALSE,0,,,0,TRUE
1412781_3,MRSA,TRUE,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),77.77,FALSE
1412653_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,TRUE
46170_161,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.06,TRUE
1280_4690,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),91.32,TRUE
1410741_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.48,TRUE
1280_3532,MSSA,FALSE,0,,,0,TRUE
1280_4505,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.82,TRUE
1410910_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,TRUE
1280_4447,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.29,TRUE
1280_28565,MSSA,FALSE,0,,,0,TRUE
46170_639,MSSA,FALSE,0,,,0,TRUE
1280_27481,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89,TRUE
1412711_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,TRUE
1280_16711,MRSA,TRUE,1,SCCmec_type_IVb(2B),SCCmec_type_IVb(2B),96.36,TRUE
1412790_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.71,TRUE
1411513_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.24,TRUE
1409730_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.86,TRUE
1421844_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.89,TRUE
1280_3889,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.9,TRUE
1409417_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.74,TRUE
1280_3850,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,TRUE
1280_3961,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.64,TRUE
1417091_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.6,TRUE
1280_4849,MSSA,FALSE,0,,,0,TRUE
1280_4682,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,TRUE
1280_12607,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.9,TRUE
1280_3893,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.69,TRUE
1410903_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.42,TRUE
1280_12505,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.65,TRUE
1280_12444,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.99,TRUE
1280_7287,MRSA,TRUE,Multiple,SCCmec_type_IV(2B),SCCmec_type_IV(2B),85.14,TRUE
1280_4786,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.89,TRUE
1280_3851,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.05,TRUE
1280_4657,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,TRUE
1280_3816,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.95,TRUE
1608878_4,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.11,TRUE
1409438_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.81,TRUE
1409379_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.79,TRUE
1280_17986,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.48,TRUE
1417126_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.59,TRUE
1280_27498,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89,TRUE
1409780_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.01,TRUE
1280_12533,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.64,TRUE
1280_4719,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.91,TRUE
1280_20975,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.03,TRUE
1410740_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.12,TRUE
46170_163,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.04,TRUE
1412731_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.6,TRUE
1417223_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.91,TRUE
1280_4392,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.6,TRUE
1280_3924,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.79,TRUE
1280_4458,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.78,TRUE
1280_3938,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,TRUE
1280_11658,MSSA,FALSE,0,,,0,TRUE
1409464_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.45,TRUE
1280_3984,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89,TRUE
1418338_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.59,TRUE
1280_16632,MSSA,FALSE,0,,,0,TRUE
1421856_3,MRSA,TRUE,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),76.75,FALSE
46170_176,MRSA,TRUE,1,SCCmec_type_IVc(2B),SCCmec_type_IVc(2B),93.74,TRUE
1280_4486,MRSA,TRUE,1,SCCmec_type_IVd(2B),SCCmec_type_IVd(2B),96.56,TRUE
1280_4014,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.97,TRUE
1280_4528,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89,TRUE
1410763_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.71,TRUE
1280_17853,MSSA,FALSE,0,,,0,TRUE
1280_4707,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,TRUE
1410828_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.98,TRUE
1280_4669,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.81,TRUE
1409443_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.21,TRUE
1280_3958,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.68,TRUE
1409490_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.55,TRUE
1417178_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,TRUE
1409426_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,TRUE
1280_27464,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.06,TRUE
1418275_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.62,TRUE
1421889_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.75,TRUE
46170_349,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,TRUE
46170_352,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.82,TRUE
1280_18508,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.86,TRUE
1417067_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.92,TRUE
1280_12451,MSSA,FALSE,0,,,0,TRUE
1417172_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.78,TRUE
1417068_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.99,TRUE
1410905_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.81,TRUE
1410876_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.75,TRUE
1280_3860,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.49,TRUE
1280_3854,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),91.18,TRUE
1280_3885,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.89,TRUE
1157002_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.1,TRUE
1280_12371,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.6,TRUE
1156996_3,MRSA,TRUE,Multiple,SCCmec_type_IV(2B),SCCmec_type_IV(2B),88.28,TRUE
1280_2220,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.21,TRUE
1280_30798,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.03,TRUE
1280_4504,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,TRUE
1418412_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.92,TRUE
1280_4731,MSSA,FALSE,0,,,0,TRUE
1280_4977,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.05,TRUE
1280_4931,MSSA,FALSE,0,,,0,TRUE
1280_24896,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.54,TRUE
1280_12293,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.92,TRUE
1280_11672,MSSA,FALSE,0,,,0,TRUE
1418382_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.81,TRUE
1280_4785,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.55,TRUE
1409604_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.95,TRUE
1280_12587,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,TRUE
1409487_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,TRUE
1280_3815,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89,TRUE
1280_18616,MSSA,FALSE,0,,,0,TRUE
1280_3824,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.95,TRUE
1280_25163,MRSA,TRUE,Multiple,SCCmec_type_IV(2B),SCCmec_type_II(2A),51.82,FALSE
1410732_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.32,TRUE
1280_3832,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.81,TRUE
1280_18597,MSSA,FALSE,0,,,0,TRUE
1421885_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.41,TRUE
1280_4718,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.91,TRUE
1410774_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.87,TRUE
1280_11663,MSSA,FALSE,0,,,0,TRUE
1280_12446,MSSA,FALSE,0,,,0,TRUE
1280_11665,MSSA,FALSE,0,,,0,TRUE
1411584_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.65,TRUE
1280_30777,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,TRUE
1280_30805,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,TRUE
1280_27485,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.81,TRUE
1409712_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.07,TRUE
1280_27491,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.04,TRUE
1280_4428,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.65,TRUE
1280_11648,MSSA,FALSE,0,,,0,TRUE
1280_16218,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.96,TRUE
1421842_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.46,TRUE
1280_27499,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.06,TRUE
1280_4466,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.85,TRUE
1412709_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.72,TRUE
1409687_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.04,TRUE
1280_4546,MSSA,FALSE,0,,,0,TRUE
46170_180,MRSA,TRUE,1,SCCmec_type_IVc(2B),SCCmec_type_IVc(2B),93.77,TRUE
1280_28562,MSSA,FALSE,0,,,0,TRUE
1280_4360,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89,TRUE
1280_4996,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,TRUE
1410796_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.8,TRUE
1280_30763,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),82.79,TRUE
46170_601,MSSA,FALSE,0,,,0,TRUE
1280_4716,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.83,TRUE
1410738_3,MRSA,TRUE,Multiple,SCCmec_type_IVg(2B),SCCmec_type_IVc(2B),78.96,FALSE
1412805_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.86,TRUE
1280_25935,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.9,TRUE
1280_4651,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.92,TRUE
1280_4543,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.95,TRUE
1280_8094,MSSA,FALSE,0,,,0,TRUE
1280_12300,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.98,TRUE
1409721_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,TRUE
1417157_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.62,TRUE
1280_4650,MSSA,FALSE,0,,,0,TRUE
1280_25690,MSSA,FALSE,0,,,0,TRUE
1280_12552,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.8,TRUE
1280_3996,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,TRUE
1280_30795,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.76,TRUE
1410914_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.87,TRUE
1280_3941,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.95,TRUE
1280_4788,MSSA,FALSE,0,,,0,TRUE
1280_16166,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.89,TRUE
1280_4048,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.94,TRUE
1280_18111,MRSA,TRUE,Multiple,SCCmec_type_IV(2B),SCCmec_type_II(2A),50.64,FALSE
1418413_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.66,TRUE
1280_4655,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,TRUE
1280_4005,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.64,TRUE
1412678_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.67,TRUE
1410726_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.81,TRUE
1280_27461,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.06,TRUE
1280_12424,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.74,TRUE
1280_4443,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.17,TRUE
1280_3992,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.95,TRUE
1280_11671,MSSA,FALSE,0,,,0,TRUE
1280_4440,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.7,TRUE
1280_4970,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.02,TRUE
1409366_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,TRUE
904779_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.93,TRUE
